rel_type	rel_sense	conn_text	arg1_text	arg2_text
Explicit	Contingency.Condition+SpeechAct	kullansalar	ne olurdu	en azından bunları kötüleştirmeyen şirketlere daha fazla sermaye aktarmak için
Implicit	Expansion.Conjunction	ve	Bu gücü bu sorunları çözmek için en fazla çalışan veya en azından bunları kötüleştirmeyen şirketlere daha fazla sermaye aktarmak için kullansalar ne olurdu	Peki ya çalışıp, biriktirip, yatırım yapsak ve emekli olduğumuzda dünyanın şimdikinden daha stresli ve daha az güvenli olduğunu görsek
Explicit	Expansion.Conjunction	çalışıp	biriktirip	çalışıp
Explicit	Expansion.Conjunction	biriktirip	yatırım yapsak	biriktirip
Explicit	Contingency.Condition.Arg2-as-cond	yapsak	ve emekli olduğumuzda dünyanın şimdikinden daha stresli ve daha az güvenli olduğunu görsek	çalışıp, biriktirip, yatırım yapsak
Explicit	Expansion.Conjunction	ve	ya çalışıp, biriktirip, yatırım yapsak	emekli olduğumuzda dünyanın şimdikinden daha stresli ve daha az güvenli olduğunu görsek
Explicit	Contingency.Condition.Arg2-as-cond	olduğumuzda	dünyanın şimdikinden daha stresli ve daha az güvenli olduğunu	emekli olduğumuzda
Implicit	Expansion.Conjunction	ve	Peki ya çalışıp, biriktirip, yatırım yapsak ve emekli olduğumuzda dünyanın şimdikinden daha stresli ve daha az güvenli olduğunu görsek	Peki ya yeteri kadar temiz hava ve temiz su olmazsa
Implicit	Comparison.Contrast	öte yandan	Bu gücü bu sorunları çözmek için en fazla çalışan veya en azından bunları kötüleştirmeyen şirketlere daha fazla sermaye aktarmak için kullansalar ne olurdu? Peki ya çalışıp, biriktirip, yatırım yapsak ve emekli olduğumuzda dünyanın şimdikinden daha stresli ve daha az güvenli olduğunu görsek? Peki ya yeteri kadar temiz hava ve temiz su olmazsa	Adil bir soru da şu olur, peki ya bütün bu sürdürülebilirlik riskiyle ilgili şeyler abartılmışsa, büyütülmüşse, acil değilse, dürüst tüketiciler veya hayat tarzı seçimi için olan bir şeyse
Explicit	Contingency.Condition.Arg2-as-cond	abartılmışsa	"Başkan John F. Kennedy bunun hakkında çok uygun bir şey söyledi: ""Bir hareket planının riskleri ve maliyetleri vardır, ancak zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır"	bütün bu sürdürülebilirlik riskiyle ilgili şeyler
Explicit	Contingency.Condition.Arg2-as-cond	büyütülmüşse	"Başkan John F. Kennedy bunun hakkında çok uygun bir şey söyledi: ""Bir hareket planının riskleri ve maliyetleri vardır, ancak zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır"	bütün bu sürdürülebilirlik riskiyle ilgili şeyler abartılmışsa
Explicit	Contingency.Condition.Arg2-as-cond	değilse	"Başkan John F. Kennedy bunun hakkında çok uygun bir şey söyledi: ""Bir hareket planının riskleri ve maliyetleri vardır, ancak zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır"	bütün bu sürdürülebilirlik riskiyle ilgili şeyler abartılmışsa, büyütülmüşse, acil
Explicit	Contingency.Condition.Arg2-as-cond	şeyse	"Başkan John F. Kennedy bunun hakkında çok uygun bir şey söyledi: ""Bir hareket planının riskleri ve maliyetleri vardır, ancak zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır"	bütün bu sürdürülebilirlik riskiyle ilgili şeyler abartılmışsa, büyütülmüşse, acil değilse, dürüst tüketiciler veya hayat tarzı seçimi için olan bir
AltLex	Comparison.Contrast	peki ya	bütün bu sürdürülebilirlik riskiyle ilgili şeyler abartılmışsa, büyütülmüşse, acil değilse, dürüst tüketiciler veya hayat tarzı seçimi için olan bir şeyse	"Başkan John F. Kennedy bunun hakkında çok uygun bir şey söyledi: ""Bir hareket planının riskleri ve maliyetleri vardır, ancak zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır"
Explicit	Comparison.Contrast	ancak	Bir hareket planının riskleri ve maliyetleri vardır	zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır
Implicit	Expansion.Level-of-detail.Arg2-as-detail	aslında	Bir hareket planının riskleri ve maliyetleri vardır, ancak zahmetsiz eylemsizliğin uzun dönemli riskleri ve maliyetlerinden çok daha azdır	Bunda değerleme riski olacağını kabul ediyorum
Explicit	Comparison.Concession.Arg2-as-denier	ancak	Bunda değerleme riski olacağını kabul ediyorum	bu kabul edilmiş bilimsel mutabakata dayalı olduğu için tamamen yanlış olmaması ihtimali evimizin yanması veya araba kazası geçirmemiz ihtimalinden daha fazla
Explicit	Contingency.Cause.Reason	için	tamamen yanlış olmaması ihtimali evimizin yanması veya araba kazası geçirmemiz ihtimalinden daha fazla	bu kabul edilmiş bilimsel mutabakata dayalı olduğu
AltLex	Comparison.Contrast	daha fazla	tamamen yanlış olmaması ihtimali	evimizin yanması veya araba kazası geçirmemiz ihtimalinden daha fazla
Explicit	Expansion.Disjunction	veya	evimizin yanması	araba kazası geçirmemiz
Implicit	Expansion.Exception.Arg2-as-excpt	ama	bu kabul edilmiş bilimsel mutabakata dayalı olduğu için tamamen yanlış olmaması ihtimali evimizin yanması veya araba kazası geçirmemiz ihtimalinden daha fazla	Boston'da yaşıyorsanız belki de değil
Explicit	Contingency.Condition.Arg2-as-cond	yaşıyorsanız	belki de değil	Boston'da yaşıyorsanız
Explicit	Expansion.Disjunction	olursa	kendimizi finansal olarak korumak	
Explicit	Contingency.Purpose.Arg2-as-goal	için	sigorta satın alıyoruz, değil mi	birşey olursa diye kendimizi finansal olarak korumak
Explicit		değil mi		
Explicit	Temporal.Asynchronous	yapınca da	iki şey yapıyoruz	sürdürülebilir olarak yatırım yapınca
Implicit	Expansion.Level-of-detail.Arg2-as-detail	şöyle ki	iki şey yapıyoruz	Gezegenimize ve ekonomimize olan riski azaltarak sigorta yaratıyoruz ve aynı zamanda da kısa vadede performanstan fedakârlık etmiyoruz
Explicit	Expansion.Manner.Arg2-as-manner	azaltarak	sigorta yaratıyoruz	Gezegenimize ve ekonomimize olan riski
Explicit	Expansion.Conjunction	ve	Gezegenimize ve ekonomimize olan riski azaltarak sigorta yaratıyoruz	aynı zamanda da kısa vadede performanstan fedakârlık etmiyoruz
Explicit	Temporal.Synchronous	aynı zamanda da	Gezegenimize ve ekonomimize olan riski azaltarak sigorta yaratıyoruz	
Explicit	Expansion.Conjunction	ve	Peki ya bu koca bir yalansa	hiçbir şey için daha iyi bir dünya yaratıyorsak
Implicit	Comparison.Similarity	aslında	İyi, sevdiniz	Ben de seviyorum
Implicit	Expansion.Conjunction	yani	Ben de seviyorum	Seviyorum, çünkü iklim değişikliği mevzusunun iki yönüyle de dalga geçiyor
Explicit	Contingency.Cause.Reason	çünkü	Seviyorum	iklim değişikliği mevzusunun iki yönüyle de dalga geçiyor
Implicit	Expansion.Conjunction	ama	iklim değişikliği mevzusunun iki yönüyle de dalga geçiyor	İddiaya girerim, hangi tarafta olduğumu tahmin edemezsiniz
Explicit	Expansion.Conjunction	Ancak	Seviyorum, çünkü iklim değişikliği mevzusunun iki yönüyle de dalga geçiyor	"bununla ilgili gerçekten sevdiğim şey, bana Mark Twain'in söylediği birşeyi hatırlatıyor olması, ""Gelecek için planla, çünkü orası hayatının geri kalanını geçireceğin yerdir"
Explicit	Contingency.Cause+Belief.Reason+Belief	çünkü	Gelecek için planla	orası hayatının geri kalanını geçireceğin yerdir
