rel_type	rel_sense	conn_text	arg1_text	arg2_text
Explicit	Comparison.Concession.Arg2-as-denier	bet	Suprantu, kad čia svarbi poveikio įvertinimo rizika	kadangi tai paremta dideliu moksliniu konsensusu, tikimybė, kad tai nėra visiška netiesa, didesnė nei tikimybė, kad mūsų namas sudegs ar kad mes pateksime į eismo įvykį
Explicit	Contingency.Cause.Reason	kadangi	tikimybė, kad tai nėra visiška netiesa, didesnė nei tikimybė, kad mūsų namas sudegs ar kad mes pateksime į eismo įvykį	tai paremta dideliu moksliniu konsensusu
Explicit	Expansion.Disjunction	ar	mūsų namas sudegs	mes pateksime į eismo įvykį
Explicit	Expansion.Exception.Arg2-as-excpt	Na	Suprantu, kad čia svarbi poveikio įvertinimo rizika, bet kadangi tai paremta dideliu moksliniu konsensusu, tikimybė, kad tai nėra visiška netiesa, didesnė nei tikimybė, kad mūsų namas sudegs ar kad mes pateksime į eismo įvykį	gal ir ne, jeigu gyvenate Bostone
Explicit	Contingency.Condition.Arg2-as-cond	jeigu	gal ir ne	gyvenate Bostone
Explicit	Comparison.Contrast	Bet	Na, gal ir ne, jeigu gyvenate Bostone	aš noriu pasakyti, kad perkame draudimą, kad apsisaugotumėme finansiškai, jei tai kartais nutiktų, tiesa
Explicit	Expansion.Level-of-detail.Arg2-as-detail	kad	aš noriu pasakyti	perkame draudimą
Explicit	Contingency.Purpose.Arg2-as-goal	kad	perkame draudimą	apsisaugotumėme finansiškai
Explicit	Contingency.Condition.Arg2-as-cond	jei	apsisaugotumėme finansiškai	tai kartais nutiktų
Explicit	Contingency.Cause+SpeechAct.Result+SpeechAct	Tad	Bet aš noriu pasakyti, kad perkame draudimą, kad apsisaugotumėme finansiškai, jei tai kartais nutiktų, tiesa	investuodami tvariai, padarome du dalykus
Implicit	Contingency.Condition.Arg2-as-cond	kai	padarome du dalykus	investuodami tvariai
Implicit	Expansion.Level-of-detail.Arg2-as-detail	tai yra	padarome du dalykus	Didiname draudimą, mažiname riziką mūsų planetai ir mūsų ekonomikai ir tuo pačiu trumpalaikėje perspektyvoje veiklos efektyvumas nuo to nenukenčia
Explicit	Expansion.Conjunction	ir	Didiname draudimą, mažiname riziką mūsų planetai ir mūsų ekonomikai	tuo pačiu trumpalaikėje perspektyvoje veiklos efektyvumas nuo to nenukenčia
Explicit	Expansion.Conjunction	ir	Gal tai tik apgaulė	veltui kuriame geresnį pasaulį
Implicit	Contingency.Cause+SpeechAct.Result+SpeechAct	taigi	Gal tai tik apgaulė ir veltui kuriame geresnį pasaulį	Puiku, jums patinka
Implicit	Expansion.Conjunction	ir	Puiku	jums patinka
Implicit	Comparison.Similarity	taip pat	Puiku, jums patinka	Man irgi
Implicit	Expansion.Level-of-detail.Arg2-as-detail	trumpai tariant	Man irgi	Man tai patinka, nes pašiepia abi klimato kaitos stovyklas
Explicit	Contingency.Cause.Reason	nes	Man tai patinka	pašiepia abi klimato kaitos stovyklas
Implicit	Comparison.Contrast	bet	Man tai patinka, nes pašiepia abi klimato kaitos stovyklas	Lažinuosi, neatspėsit, kurią pusę palaikau aš
Implicit	Contingency.Purpose.Arg2-as-goal	kad	Lažinuosi	neatspėsit
Implicit	Expansion.Level-of-detail.Arg2-as-detail	faktiškai	neatspėsit	kurią pusę palaikau aš
Explicit	Comparison.Contrast	Bet	Lažinuosi, neatspėsit, kurią pusę palaikau aš	kas man išties čia patinka, yra tai, kas man primena Marką Tveną, pasakiusį: „Planuok ateitį, nes ten tu praleisisavo likusį gyvenimą
Implicit	Expansion.Level-of-detail.Arg2-as-detail	faktiškai	kas man išties čia patinka	yra tai
Implicit	Expansion.Level-of-detail.Arg2-as-detail	iš tiesų	yra tai	kas man primena Marką Tveną
Implicit	Expansion.Level-of-detail.Arg2-as-detail	konkreciai	Bet kas man išties čia patinka, yra tai, kas man primena Marką Tveną, pasakiusį	Planuok ateitį, nes ten tu praleisisavo likusį gyvenimą
Explicit	Contingency.Cause.Reason	nes	Planuok ateitį	ten tu praleisisavo likusį gyvenimą
